TransDate,Employee,LeaveCode,Unit
27-07-2019,300000531,UL,1
28-08-2019,300000531,UL,1
02-09-2019,300000531,MC,1
06-05-2019,300000538,UL,1
07-05-2019,300000538,UL,1
01-06-2019,300000538,UL,1
21-06-2019,300000538,UL,1
22-06-2019,300000538,UL,1
25-06-2019,300000538,MC,1
26-06-2019,300000538,MC,1
01-07-2019,300000538,UL,1
08-07-2019,300000538,MC,1
09-07-2019,300000538,UL,1
30-07-2019,300000538,UL,1
01-08-2019,300000538,UL,1
02-09-2019,300000538,UL,1
04-06-2019,300000540,UL,1
07-06-2019,300000540,UL,1
29-06-2019,300000540,UL,1
03-06-2019,300000541,UL,1
07-06-2019,300000541,UL,1
03-06-2019,300000544,UL,1
07-06-2019,300000544,UL,1
28-08-2019,300000544,sc,1
29-08-2019,300000544,sc,1
30-08-2019,300000544,sc,1
31-08-2019,300000544,sc,1
01-09-2019,300000544,sc,1
02-09-2019,300000544,sc,1
03-09-2019,300000544,sc,1
04-09-2019,300000544,sc,1
06-09-2019,300000544,sc,1
07-09-2019,300000544,sc,1
08-09-2019,300000544,sc,1
09-09-2019,300000544,sc,1
10-09-2019,300000544,sc,1
11-09-2019,300000544,sc,1
07-06-2019,300000548,UL,1
31-07-2019,300000548,UL,1
24-08-2019,300000548,UL,1
03-06-2019,300000550,UL,1
04-06-2019,300000550,UL,1
05-06-2019,300000550,UL,1
06-06-2019,300000550,UL,1
07-06-2019,300000550,UL,1
05-08-2019,300000550,UL,1
12-08-2019,300000550,UL,1
02-05-2019,300000552,UL,1
08-05-2019,300000552,UL,1
11-05-2019,300000552,UL,1
24-05-2019,300000552,UL,1
07-06-2019,300000552,UL,1
02-05-2019,300000555,UL,1
18-05-2019,300000555,UL,1
20-05-2019,300000555,UL,1
08-06-2019,300000555,UL,1
18-06-2019,300000555,UL,1
02-09-2019,300000555,UL,1
08-05-2019,300000556,UL,1
09-05-2019,300000556,UL,1
13-05-2019,300000556,UL,1
16-05-2019,300000556,UL,1
03-06-2019,300000556,UL,1
04-06-2019,300000556,UL,1
07-06-2019,300000556,UL,1
10-06-2019,300000556,UL,1
17-06-2019,300000556,MC,1
28-06-2019,300000556,UL,1
01-07-2019,300000556,UL,1
06-07-2019,300000556,UL,1
08-07-2019,300000556,MC,1
10-07-2019,300000556,UL,1
26-08-2019,300000556,UL,1
02-09-2019,300000556,UL,1
03-09-2019,300000556,MC,1
03-06-2019,300000560,UL,1
07-06-2019,300000560,UL,1
06-07-2019,300000560,UL,1
23-07-2019,300000560,UL,1
25-07-2019,300000560,UL,1
12-08-2019,300000560,UL,1
03-06-2019,300000570,UL,1
07-06-2019,300000570,UL,1
08-06-2019,300000572,UL,1
11-06-2019,300000572,UL,1
15-08-2019,300000572,MC,1
15-05-2019,300000576,UL,1
25-06-2019,300000576,UL,1
01-07-2019,300000576,UL,1
15-07-2019,300000576,MC,1
16-07-2019,300000576,MC,1
26-08-2019,300000576,UL,1
04-09-2019,300000576,MC,1
04-06-2019,300000577,UL,1
07-06-2019,300000577,UL,1
03-06-2019,300000578,UL,1
07-06-2019,300000578,UL,1
10-08-2019,300000578,UL,1
12-08-2019,300000578,UL,1
22-04-2019,300000579,UL,1
03-05-2019,300000583,UL,1
03-06-2019,300000583,UL,1
07-06-2019,300000583,UL,1
03-06-2019,300000585,UL,1
07-06-2019,300000585,UL,1
25-05-2019,300000592,MC,1
04-06-2019,300000592,UL,1
07-06-2019,300000592,UL,1
28-06-2019,300000592,UL,1
27-07-2019,300000592,UL,1
27-08-2019,300000592,UL,1
06-05-2019,300000593,UL,1
16-05-2019,300000593,MC,1
04-06-2019,300000593,UL,1
07-06-2019,300000593,UL,1
14-06-2019,300000593,T,1
18-07-2019,300000593,UL,1
24-07-2019,300000593,UL,1
01-08-2019,300000593,UL,1
02-09-2019,300000593,UL,1
23-05-2019,300000595,AL,1
27-05-2019,300000595,MC,1
04-06-2019,300000595,AL,1
07-06-2019,300000595,AL,1
19-06-2019,300000595,MC,1
20-06-2019,300000595,MC,1
22-06-2019,300000595,MC,1
24-06-2019,300000595,MC,1
26-06-2019,300000595,MC,1
10-07-2019,300000595,UL,1
23-08-2019,300000595,MC,1
02-04-2019,300000596,UL,1
04-06-2019,300000596,UL,1
07-06-2019,300000596,UL,1
06-07-2019,300000596,UL,1
06-08-2019,300000596,UL,1
23-05-2019,300000597,UL,1
13-06-2019,300000597,UL,1
26-08-2019,300000597,UL,1
27-08-2019,300000597,UL,1
28-08-2019,300000597,UL,1
29-08-2019,300000597,UL,1
02-05-2019,300000598,UL,1
29-05-2019,300000598,MC,1
31-05-2019,300000598,MC,1
22-06-2019,300000598,UL,1
20-07-2019,300000598,UL,1
27-07-2019,300000598,UL,1
24-08-2019,300000598,UL,1
30-08-2019,300000598,UL,1
06-05-2019,300000599,UL,1
04-06-2019,300000599,UL,1
07-06-2019,300000599,UL,1
11-06-2019,300000599,UL,1
14-06-2019,300000599,MC,1
15-06-2019,300000599,UL,1
21-06-2019,300000599,UL,1
29-06-2019,300000599,UL,1
01-07-2019,300000599,UL,1
21-08-2019,300000599,MC,1
02-09-2019,300000599,UL,1
14-06-2019,300000601,UL,1
31-07-2019,300000601,UL,1
09-08-2019,300000601,UL,1
10-08-2019,300000601,UL,1
11-08-2019,300000601,UL,1
12-08-2019,300000601,UL,1
13-08-2019,300000601,UL,1
14-08-2019,300000601,UL,1
15-08-2019,300000601,UL,1
16-08-2019,300000601,UL,1
28-08-2019,300000601,MC,1
30-08-2019,300000601,UL,1
03-06-2019,300000602,UL,1
07-06-2019,300000602,UL,1
10-08-2019,300000602,UL,1
12-08-2019,300000602,UL,1
30-08-2019,300000602,UL,1
17-06-2019,300000603,MC,1
18-06-2019,300000603,MC,1
22-06-2019,300000603,MC,1
29-06-2019,300000603,MC,1
10-07-2019,300000603,MC,1
12-07-2019,300000603,UL,1
26-07-2019,300000603,MC,1
27-07-2019,300000603,UL,1
24-08-2019,300000603,UL,1
21-05-2019,300000604,UL,1
27-05-2019,300000604,MC,1
24-06-2019,300000604,MC,1
10-07-2019,300000604,UL,1
17-07-2019,300000604,UL,1
02-08-2019,300000604,MC,1
09-08-2019,300000604,UL,1
19-08-2019,300000604,MC,1
22-04-2019,300000605,UL,1
29-04-2019,300000605,UL,1
23-04-2019,300000606,UL,1
30-04-2019,300000606,UL,1
03-06-2019,300000609,UL,1
07-06-2019,300000609,UL,1
08-07-2019,300000610,MC,1
10-07-2019,300000610,MC,1
03-06-2019,300000611,UL,1
04-06-2019,300000611,UL,1
07-06-2019,300000611,UL,1
30-05-2019,300000612,UL,1
27-06-2019,300000612,UL,1
03-07-2019,300000612,UL,1
04-07-2019,300000612,UL,1
08-07-2019,300000612,UL,1
11-07-2019,300000612,UL,1
16-07-2019,300000612,UL,1
19-07-2019,300000612,UL,1
02-08-2019,300000612,UL,1
20-06-2019,300000613,MC,1
04-07-2019,300000613,MC,1
12-08-2019,300000613,UL,1
10-08-2019,300000615,UL,1
12-08-2019,300000616,UL,1
28-08-2019,300000621,UL,1
28-08-2019,300000629,UL,1
14-06-2019,303000002,MC,1
18-06-2019,303000002,AL,1
12-08-2019,303000002,MC,1
07-06-2019,303000004,MC,1
13-06-2019,303000004,UL,1
30-07-2019,303000005,UL,1
22-08-2019,303000005,MC,1
23-08-2019,303000005,MC,1
29-08-2019,303000005,MC,1
20-06-2019,400000001,MC,1
28-06-2019,400000001,AL,1
19-07-2019,400000001,AL,1
04-09-2019,400000001,AL,1
